Sample	Gene	TPM
v1_nomultiseg_5679sTS_Human_Heart_10w_Female_nomultiseg_bam	ADARB2	0.146536645527566
v1_nomultiseg_5680sTS_Human_Kidney_9w_Male_nomultiseg_bam	ADARB2	0.282488392190788
v1_nomultiseg_5687sTS_Human_Kidney_16w_Male_nomultiseg_bam	ADARB2	0.150424560854527
v1_nomultiseg_5688sTS_Human_Kidney_18w_Male_nomultiseg_bam	ADARB2	0.512350320541608
v1_nomultiseg_5694sTS_Human_Testis_16w_Male_nomultiseg_bam	ADARB2	0
v1_nomultiseg_5696sTS_Human_Heart_13w_Male_nomultiseg_bam	ADARB2	0.615468985958914
v1_nomultiseg_5697sTS_Human_Kidney_13w_Female_nomultiseg_bam	ADARB2	0.197332992448411
v1_nomultiseg_5698sTS_Human_Kidney_16w_Male_nomultiseg_bam	ADARB2	0.374832553066366
v1_nomultiseg_5700sTS_Human_Heart_16w_Male_nomultiseg_bam	ADARB2	0
v1_nomultiseg_5701sTS_Human_Heart_16w_Male_nomultiseg_bam	ADARB2	0
v1_nomultiseg_5708sTS_Human_Hindbrain_12w_Female_nomultiseg_bam	ADARB2	7.72127857125974
v1_nomultiseg_5709sTS_Human_Kidney_10w_Female_nomultiseg_bam	ADARB2	2.47646687604171
v1_nomultiseg_5711sTS_Human_Forebrain_13w_Male_nomultiseg_bam	ADARB2	4.09247864592211
v1_nomultiseg_5713sTS_Human_Kidney_13w_Male_nomultiseg_bam	ADARB2	1.19392018813068
v1_nomultiseg_5716sTS_Human_Testis_13w_Male_nomultiseg_bam	ADARB2	0.654928181166204
v1_nomultiseg_5717sTS_Human_Kidney_5w_Female_nomultiseg_bam	ADARB2	1.86751057446876
v1_nomultiseg_5721sTS_Human_Forebrain_12w_Male_nomultiseg_bam	ADARB2	1.69935791047393
v1_nomultiseg_5722sTS_Human_Hindbrain_12w_Male_nomultiseg_bam	ADARB2	2.50386416893276
v1_nomultiseg_5724sTS_Human_Hindbrain_13w_Male_nomultiseg_bam	ADARB2	7.28787506499923
v1_nomultiseg_5742sTS_Human_Hindbrain_6w_Female_nomultiseg_bam	ADARB2	18.7538973766499
v1_nomultiseg_5743sTS_Human_Hindbrain_10w_Female_nomultiseg_bam	ADARB2	22.8486557837529
v1_nomultiseg_5768sTS_Human_Brain_19w_Male_nomultiseg_bam	ADARB2	4.567213857183
v1_nomultiseg_5769sTS_Human_Liver_19w_Male_nomultiseg_bam	ADARB2	1.4087901023215
v1_nomultiseg_5770sTS_Human_Brain_20w_Female_nomultiseg_bam	ADARB2	8.25135714456336
v1_nomultiseg_5771sTS_Human_Kidney_20w_Female_nomultiseg_bam	ADARB2	1.20347672778334
v1_nomultiseg_5772sTS_Human_Liver_20w_Female_nomultiseg_bam	ADARB2	0.682970739210585
v1_nomultiseg_5773sTS_Human_Liver_20w_Male_nomultiseg_bam	ADARB2	2.05179929730715
v1_nomultiseg_5775sTS_Human_Kidney_20w_Male_nomultiseg_bam	ADARB2	1.8941808809841
v1_nomultiseg_5777sTS_Human_Heart_19w_Male_nomultiseg_bam	ADARB2	0.585283897643495
v1_nomultiseg_5778sTS_Human_Testis_19w_Male_nomultiseg_bam	ADARB2	1.73309031369079
v1_nomultiseg_5779sTS_Human_Kidney_19w_Male_nomultiseg_bam	ADARB2	3.09892101166169
v1_nomultiseg_5780sTS_Human_Heart_19w_Male_nomultiseg_bam	ADARB2	0.111191783304226
v1_nomultiseg_5781sTS_Human_Liver_19w_Female_nomultiseg_bam	ADARB2	0.311668073192685
v1_nomultiseg_5782sTS_Human_Brain_19w_Female_nomultiseg_bam	ADARB2	22.3059300028672
v1_nomultiseg_5783sTS_Human_Heart_19w_Female_nomultiseg_bam	ADARB2	0.146307669683527
v1_nomultiseg_5818sTS_Human_Heart_226dpb_Male_nomultiseg_bam	ADARB2	0.861281780388093
v1_nomultiseg_5819sTS_Human_Kidney_226dpb_Female_nomultiseg_bam	ADARB2	0.428343023372269
v1_nomultiseg_5821sTS_Human_Kidney_2ypb_Male_nomultiseg_bam	ADARB2	3.84116984899211
v1_nomultiseg_5822sTS_Human_Heart_13ypb_Male_nomultiseg_bam	ADARB2	1.06693559206799
v1_nomultiseg_5828sTS_Human_Heart_6mpb_Female_nomultiseg_bam	ADARB2	0.194019155807544
v1_nomultiseg_5834sTS_Human_Kidney_34dpb_Male_nomultiseg_bam	ADARB2	2.01908346015933
v1_nomultiseg_5836sTS_Human_Heart_127dpb_Male_nomultiseg_bam	ADARB2	0
v1_nomultiseg_5837sTS_Human_Brain_4ypb_Male_nomultiseg_bam	ADARB2	9.75452988829178
v1_nomultiseg_5839sTS_Human_Heart_2ypb_Male_nomultiseg_bam	ADARB2	0
v1_nomultiseg_5841sTS_Human_Testis_1ypb_Male_nomultiseg_bam	ADARB2	23.0439281355039
v1_nomultiseg_5842sTS_Human_Cerebellum_0dpb_Female_nomultiseg_bam	ADARB2	13.3497710351599
v1_nomultiseg_5843sTS_Human_Heart_0dpb_Female_nomultiseg_bam	ADARB2	0.244518385783401
v1_nomultiseg_5844sTS_Human_Kidney_0dpb_Female_nomultiseg_bam	ADARB2	3.36788186025845
v1_nomultiseg_5846sTS_Human_Cerebellum_4ypb_Male_nomultiseg_bam	ADARB2	7.16517175648938
v1_nomultiseg_5848sTS_Human_Cerebellum_0dpb_Female_nomultiseg_bam	ADARB2	10.1955722335651
v1_nomultiseg_5849sTS_Human_Cerebellum_6mpb_Female_nomultiseg_bam	ADARB2	19.283617123666
v1_nomultiseg_5850sTS_Human_Heart_6dpb_Male_nomultiseg_bam	ADARB2	0.242384616029394
v1_nomultiseg_5892sTS_Human_Brain_4dpb_Male_nomultiseg_bam	ADARB2	17.6829327215152
v1_nomultiseg_5894sTS_Human_Brain_15dpb_Female_nomultiseg_bam	ADARB2	12.04000468287
v1_nomultiseg_5904sTS_Human_Brain_4ypb_Male_nomultiseg_bam	ADARB2	19.7595431852431
v1_nomultiseg_5905sTS_Human_Heart_94dpb_Male_nomultiseg_bam	ADARB2	0
v1_nomultiseg_5908sTS_Human_Brain_29ypb_Male_nomultiseg_bam	ADARB2	42.7659325310336
v1_nomultiseg_5909sTS_Human_Heart_6mpb_Female_nomultiseg_bam	ADARB2	0
v1_nomultiseg_5910sTS_Human_Liver_4w_Male_nomultiseg_bam	ADARB2	1.31630299921593
v1_nomultiseg_5911sTS_Human_KidneyTestis_4w_Male_nomultiseg_bam	ADARB2	1.29084277230798
v1_nomultiseg_5913sTS_Human_Liver_4w_Female_nomultiseg_bam	ADARB2	2.08168867889652
v1_nomultiseg_5914sTS_Human_Ovary_4w_Female_nomultiseg_bam	ADARB2	2.20967049769012
v1_nomultiseg_5916sTS_Human_Testis_5w_Male_nomultiseg_bam	ADARB2	2.12522977967933
v1_nomultiseg_5920sTS_Human_Ovary_7w_Female_nomultiseg_bam	ADARB2	1.25886978335435
v1_nomultiseg_5925sTS_Human_Kidney_9w_Male_nomultiseg_bam	ADARB2	2.3742643492102
v1_nomultiseg_5926sTS_Human_Testis_9w_Male_nomultiseg_bam	ADARB2	5.74358952714739
v1_nomultiseg_5930sTS_Human_Kidney_10w_Female_nomultiseg_bam	ADARB2	2.26393563450854
v1_nomultiseg_5934sTS_Human_Testis_11w_Male_nomultiseg_bam	ADARB2	2.5802831974108
v1_nomultiseg_5935sTS_Human_Testis_12w_Male_nomultiseg_bam	ADARB2	3.13730298426578
v1_nomultiseg_5936sTS_Human_Ovary_12w_Female_nomultiseg_bam	ADARB2	0.770360562837764
v1_nomultiseg_5937sTS_Human_Testis_13w_Male_nomultiseg_bam	ADARB2	3.40438296423205
v1_nomultiseg_5938sTS_Human_Heart_13w_Male_nomultiseg_bam	ADARB2	0.821104524064002
v1_nomultiseg_5939sTS_Human_Forebrain_13w_Male_nomultiseg_bam	ADARB2	5.57785760231103
v1_nomultiseg_5940sTS_Human_Testis_13w_Male_nomultiseg_bam	ADARB2	6.76039310088182
v1_nomultiseg_5942sTS_Human_Heart_13w_Female_nomultiseg_bam	ADARB2	0.165189563024104
v1_nomultiseg_5943sTS_Human_Hindbrain_13w_Female_nomultiseg_bam	ADARB2	11.4830936887894
v1_nomultiseg_5944sTS_Human_Ovary_13w_Female_nomultiseg_bam	ADARB2	1.01921660485874
v1_nomultiseg_5946sTS_Human_Testis_16w_Male_nomultiseg_bam	ADARB2	2.81114950004168
v1_nomultiseg_5948sTS_Human_Liver_18w_Female_nomultiseg_bam	ADARB2	1.50428910850843
v1_nomultiseg_5949sTS_Human_Ovary_18w_Female_nomultiseg_bam	ADARB2	2.16070267717186
v1_nomultiseg_5951sTS_Human_Forebrain_16w_Male_nomultiseg_bam	ADARB2	2.51720731956442
v1_nomultiseg_5952sTS_Human_Forebrain_11w_Male_nomultiseg_bam	ADARB2	4.33021494432308
v1_nomultiseg_5953sTS_Human_Forebrain_11w_Female_nomultiseg_bam	ADARB2	1.68554397425877
v1_nomultiseg_5954sTS_Human_Liver_13w_Female_nomultiseg_bam	ADARB2	0
v1_nomultiseg_5955sTS_Human_Forebrain_13w_Female_nomultiseg_bam	ADARB2	3.16475163706938
v1_nomultiseg_5956sTS_Human_Hindbrain_16w_Female_nomultiseg_bam	ADARB2	13.793653837888
v1_nomultiseg_5957sTS_Human_Kidney_18w_Female_nomultiseg_bam	ADARB2	1.45139835128062
v1_nomultiseg_5958sTS_Human_Testis_5w_Male_nomultiseg_bam	ADARB2	0.948074944936504
v1_nomultiseg_5960sTS_Human_Brain_19w_Male_nomultiseg_bam	ADARB2	2.98956975503904
v1_nomultiseg_6042sTS_Human_Heart_25ypb_Male_nomultiseg_bam	ADARB2	0.214465339174363
v1_nomultiseg_6043sTS_Human_Heart_54ypb_Male_nomultiseg_bam	ADARB2	0
v1_nomultiseg_6046sTS_Human_Cerebellum_8ypb_Female_nomultiseg_bam	ADARB2	25.4801579010336
v1_nomultiseg_6047sTS_Human_Cerebellum_32ypb_Female_nomultiseg_bam	ADARB2	9.72047617094315
v1_nomultiseg_6048sTS_Human_Brain_28ypb_Male_nomultiseg_bam	ADARB2	23.0084298683584
v1_nomultiseg_6095sTS_Human_Testis_46ypb_Male_nomultiseg_bam	ADARB2	10.9317424788453
v1_nomultiseg_6096sTS_Human_Forebrain_4w_Male_nomultiseg_bam	ADARB2	6.71728690434192
v1_nomultiseg_6097sTS_Human_Hindbrain_4w_Male_nomultiseg_bam	ADARB2	10.8114445694935
v1_nomultiseg_6098sTS_Human_Kidney_18dpb_Female_nomultiseg_bam	ADARB2	1.75110020554371
v1_nomultiseg_6099sTS_Human_Kidney_8ypb_Female_nomultiseg_bam	ADARB2	1.39434818080825
v1_nomultiseg_6100sTS_Human_Heart_4ypb_Female_nomultiseg_bam	ADARB2	0.342477293923748
v1_nomultiseg_6101sTS_Human_Kidney_4ypb_Female_nomultiseg_bam	ADARB2	1.27830973736255
v1_nomultiseg_6102sTS_Human_Testis_6mpb_Male_nomultiseg_bam	ADARB2	1.16903563382455
v1_nomultiseg_6103sTS_Human_Kidney_6mpb_Female_nomultiseg_bam	ADARB2	0.923924723658937
v1_nomultiseg_6104sTS_Human_Kidney_6mpb_Male_nomultiseg_bam	ADARB2	1.88678221425355
v1_nomultiseg_6105sTS_Human_Kidney_6mpb_Male_nomultiseg_bam	ADARB2	2.65321856974392
v1_nomultiseg_6106sTS_Human_Liver_55ypb_Male_nomultiseg_bam	ADARB2	0.456453906252222
v1_nomultiseg_6107sTS_Human_Testis_28ypb_Male_nomultiseg_bam	ADARB2	7.2907533873347
v1_nomultiseg_1437sTS_Human_Heart_11w_Male_nomultiseg_bam	ADARB1	60.3814392064674
v1_nomultiseg_1439sTS_Human_Kidney_11w_Male_nomultiseg_bam	ADARB1	35.7950119094072
v1_nomultiseg_1443sTSm_Human_Heart_CS23_Male_nomultiseg_bam	ADARB1	74.6121112011977
v1_nomultiseg_1988sTS_Human_Testis_10w_Male_nomultiseg_bam	ADARB1	35.2875534155436
v1_nomultiseg_1990sTS_Human_Testis_CS22_Male_nomultiseg_bam	ADARB1	44.0255415780865
v1_nomultiseg_1991sTS_Human_Testis_CS23_Male_nomultiseg_bam	ADARB1	42.0004299568963
v1_nomultiseg_2014sTS_Human_Liver_CS21_Male_nomultiseg_bam	ADARB1	15.9832478083097
v1_nomultiseg_2015sTSb_Human_Testis_CS21_Male_nomultiseg_bam	ADARB1	40.0119682559873
v1_nomultiseg_2016sTSm_Human_Liver_CS22_Male_nomultiseg_bam	ADARB1	19.1146267289686
v1_nomultiseg_2017sTSm_Human_Liver_CS22_Female_nomultiseg_bam	ADARB1	19.272175274018
v1_nomultiseg_2018sTSm_Human_Ovary_CS22_Female_nomultiseg_bam	ADARB1	43.8531488052165
v1_nomultiseg_2019sTSm_Human_Liver_8w_Male_nomultiseg_bam	ADARB1	16.6640926809591
v1_nomultiseg_2020sTSm_Human_Testis_8w_Male_nomultiseg_bam	ADARB1	34.7110547027633
v1_nomultiseg_2022sTSb_Human_Liver_9w_Male_nomultiseg_bam	ADARB1	18.0179310123015
v1_nomultiseg_2024sTSb_Human_Heart_10w_Male_nomultiseg_bam	ADARB1	58.3645291842153
v1_nomultiseg_2025sTSb_Human_Liver_10w_Male_nomultiseg_bam	ADARB1	17.1287843482474
v1_nomultiseg_2026sTSm_Human_Forebrain_CS21_Male_nomultiseg_bam	ADARB1	41.8519642894377
v1_nomultiseg_2027sTS_Human_Heart_CS21_Male_nomultiseg_bam	ADARB1	69.1918298408279
v1_nomultiseg_2029sTSb_Human_Hindbrain_CS21_Male_nomultiseg_bam	ADARB1	51.9430944503691
v1_nomultiseg_2030sTSb_Human_Heart_CS22_Male_nomultiseg_bam	ADARB1	64.6732220371878
v1_nomultiseg_2031sTS_Human_Hindbrain_CS22_Male_nomultiseg_bam	ADARB1	31.1935179918072
v1_nomultiseg_2032sTSm_Human_Heart_CS22_Female_nomultiseg_bam	ADARB1	75.1128035089144
v1_nomultiseg_2033sTS_Human_Hindbrain_CS22_Female_nomultiseg_bam	ADARB1	58.4839782025812
v1_nomultiseg_2034sTS_Human_Forebrain_CS22_Female_nomultiseg_bam	ADARB1	41.4354787124436
v1_nomultiseg_2035sTSm_Human_Forebrain_8w_Male_nomultiseg_bam	ADARB1	40.7598657287704
v1_nomultiseg_2036sTSm_Human_Hindbrain_8w_Male_nomultiseg_bam	ADARB1	34.0050770132126
v1_nomultiseg_2037sTSb_Human_Heart_8w_Male_nomultiseg_bam	ADARB1	90.2239854872822
v1_nomultiseg_2039sTSm_Human_Heart_9w_Male_nomultiseg_bam	ADARB1	70.439729408885
v1_nomultiseg_2040sTS_Human_Hindbrain_9w_Male_nomultiseg_bam	ADARB1	25.6175811444213
v1_nomultiseg_2041sTSb_Human_Brain_9w_Male_nomultiseg_bam	ADARB1	36.0623838951543
v1_nomultiseg_2044sTS_Human_Heart_11w_Male_nomultiseg_bam	ADARB1	60.0887478342419
v1_nomultiseg_2046sTSb_Human_Liver_11w_Male_nomultiseg_bam	ADARB1	16.7443717406987
v1_nomultiseg_2047sTS_Human_Forebrain_11w_Male_nomultiseg_bam	ADARB1	50.4743599447293
v1_nomultiseg_2048sTSm_Human_Hindbrain_11w_Male_nomultiseg_bam	ADARB1	82.6493913785339
v1_nomultiseg_2050sTS_Human_Forebrain_9w_Female_nomultiseg_bam	ADARB1	36.9003385464668
v1_nomultiseg_2051sTSm_Human_Heart_9w_Female_nomultiseg_bam	ADARB1	54.9777435283364
v1_nomultiseg_2052sTSm_Human_Ovary_9w_Female_nomultiseg_bam	ADARB1	38.7594375205904
v1_nomultiseg_2053sTS_Human_Liver_9w_Female_nomultiseg_bam	ADARB1	12.8988279752089
v1_nomultiseg_2054sTS_Human_Hindbrain_9w_Female_nomultiseg_bam	ADARB1	63.5449100586812
v1_nomultiseg_2068sTS_Human_Brain_9w_Male_nomultiseg_bam	ADARB1	60.3596736780243
v1_nomultiseg_2071sTS_Human_Heart_9w_Male_nomultiseg_bam	ADARB1	72.154251209605
v1_nomultiseg_2072sTSm_Human_Liver_9w_Male_nomultiseg_bam	ADARB1	15.3080465009449
v1_nomultiseg_2074sTS_Human_Testis_9w_Male_nomultiseg_bam	ADARB1	35.0497360793952
v1_nomultiseg_2076sTS_Human_Liver_CS18_Male_nomultiseg_bam	ADARB1	28.7348817271031
v1_nomultiseg_2080sTS_Human_Brain_CS23_Male_nomultiseg_bam	ADARB1	71.0592884659801
v1_nomultiseg_2081sTS_Human_Heart_CS23_Female_nomultiseg_bam	ADARB1	66.8953977860113
v1_nomultiseg_2082sTSb_Human_Hindbrain_CS23_Female_nomultiseg_bam	ADARB1	49.0005486091241
v1_nomultiseg_2083sTSm_Human_Ovary_CS23_Female_nomultiseg_bam	ADARB1	48.6193852528649
v1_nomultiseg_2085sTSm_Human_Liver_CS23_Female_nomultiseg_bam	ADARB1	19.3186636109492
v1_nomultiseg_2086sTSm_Human_Brain_CS23_Female_nomultiseg_bam	ADARB1	49.1827273381117
v1_nomultiseg_2088sTS_Human_Heart_CS18_Male_nomultiseg_bam	ADARB1	92.9427850092598
v1_nomultiseg_2089sTS_Human_Hindbrain_CS18_Male_nomultiseg_bam	ADARB1	34.875423945537
v1_nomultiseg_2090sTS_Human_Testis_CS18_Male_nomultiseg_bam	ADARB1	42.5957008790535
v1_nomultiseg_2092sTS_Human_Heart_10w_Female_nomultiseg_bam	ADARB1	78.7218588483292
v1_nomultiseg_2094sTS_Human_Liver_10w_Female_nomultiseg_bam	ADARB1	19.2239676588871
v1_nomultiseg_2095sTS_Human_Ovary_10w_Female_nomultiseg_bam	ADARB1	39.2235715960604
v1_nomultiseg_2096sTS_Human_Cerebellum_11w_Male_nomultiseg_bam	ADARB1	86.8944206793943
v1_nomultiseg_2110sTS_Human_Testis_11w_Male_nomultiseg_bam	ADARB1	34.583239641613
v1_nomultiseg_2111sTS_Human_Forebrain_11w_Male_nomultiseg_bam	ADARB1	48.7360104289635
v1_nomultiseg_2112sTS_Human_Liver_11w_Male_nomultiseg_bam	ADARB1	13.9933644973175
v1_nomultiseg_2113sTS_Human_Heart_11w_Male_nomultiseg_bam	ADARB1	49.0083502944082
v1_nomultiseg_3571sTS_Human_Forebrain_CS20_Female_nomultiseg_bam	ADARB1	45.4132956289384
v1_nomultiseg_3572sTS_Human_Hindbrain_CS20_Female_nomultiseg_bam	ADARB1	46.679455473411
v1_nomultiseg_3573sTS_Human_Heart_CS20_Female_nomultiseg_bam	ADARB1	65.3235140909604
v1_nomultiseg_3574sTS_Human_Liver_CS20_Female_nomultiseg_bam	ADARB1	18.1234791695861
v1_nomultiseg_3575sTS_Human_Ovary_CS20_Female_nomultiseg_bam	ADARB1	44.5416613568128
v1_nomultiseg_3585sTS_Human_Heart_12w_Female_nomultiseg_bam	ADARB1	15.840468674147
v1_nomultiseg_3586sTS_Human_Heart_CS14_Female_nomultiseg_bam	ADARB1	90.6771713820549
v1_nomultiseg_3587sTS_Human_Forebrain_CS13_Male_nomultiseg_bam	ADARB1	41.9788361880583
v1_nomultiseg_3588sTS_Human_Heart_CS13_Male_nomultiseg_bam	ADARB1	78.472785009947
v1_nomultiseg_3589sTS_Human_Liver_CS13_Male_nomultiseg_bam	ADARB1	45.7629784456659
v1_nomultiseg_3590sTS_Human_Testis_CS13_Male_nomultiseg_bam	ADARB1	42.7773090291872
v1_nomultiseg_3636sTS_Human_Forebrain_CS21_Male_nomultiseg_bam	ADARB1	40.8495847440589
v1_nomultiseg_3637sTS_Human_Hindbrain_CS21_Male_nomultiseg_bam	ADARB1	36.826518086016
v1_nomultiseg_3638sTS_Human_Heart_CS21_Male_nomultiseg_bam	ADARB1	64.6567874399677
v1_nomultiseg_3639sTS_Human_Liver_CS21_Male_nomultiseg_bam	ADARB1	20.7986560908503
v1_nomultiseg_3640sTS_Human_Testis_CS21_Male_nomultiseg_bam	ADARB1	39.4010692402848
v1_nomultiseg_3641sTS_Human_Liver_CS19_Male_nomultiseg_bam	ADARB1	18.1912575874005
v1_nomultiseg_3642sTS_Human_Testis_CS19_Male_nomultiseg_bam	ADARB1	37.7645462935794
v1_nomultiseg_3643sTS_Human_Heart_11w_Female_nomultiseg_bam	ADARB1	61.6867592252672
v1_nomultiseg_3644sTS_Human_Ovary_11w_Female_nomultiseg_bam	ADARB1	45.6147308979032
v1_nomultiseg_3653sTS_Human_Hindbrain_10w_Male_nomultiseg_bam	ADARB1	85.9512885921519
v1_nomultiseg_3654sTS_Human_Liver_10w_Male_nomultiseg_bam	ADARB1	14.0261299144533
v1_nomultiseg_3655sTS_Human_Testis_10w_Male_nomultiseg_bam	ADARB1	32.5385638515153
v1_nomultiseg_3668sTS_Human_Hindbrain_11w_Male_nomultiseg_bam	ADARB1	56.9972358997301
v1_nomultiseg_3669sTS_Human_Forebrain_CS16_Male_nomultiseg_bam	ADARB1	37.3771642294852
v1_nomultiseg_3670sTS_Human_Hindbrain_CS16_Male_nomultiseg_bam	ADARB1	35.7256918554121
v1_nomultiseg_3671sTS_Human_Heart_CS16_Male_nomultiseg_bam	ADARB1	49.4350449143658
v1_nomultiseg_3672sTS_Human_Hindbrain_CS18_Male_nomultiseg_bam	ADARB1	34.3767866932622
v1_nomultiseg_3674sTS_Human_Hindbrain_CS17_Female_nomultiseg_bam	ADARB1	36.7671006617216
v1_nomultiseg_3675sTS_Human_Heart_CS17_Female_nomultiseg_bam	ADARB1	88.2789243374926
v1_nomultiseg_3676sTS_Human_Liver_CS17_Female_nomultiseg_bam	ADARB1	23.3332705677026
v1_nomultiseg_3677sTS_Human_Testis_CS18_Male_nomultiseg_bam	ADARB1	40.1943483935919
v1_nomultiseg_3769sTS_Human_Hindbrain_12w_Male_nomultiseg_bam	ADARB1	83.7207113359843
v1_nomultiseg_3770sTS_Human_Heart_12w_Male_nomultiseg_bam	ADARB1	57.1330980082868
v1_nomultiseg_3774sTS_Human_Ovary_12w_Female_nomultiseg_bam	ADARB1	48.3237969802394
v1_nomultiseg_3775sTS_Human_Testis_12w_Male_nomultiseg_bam	ADARB1	23.1806869581511
v1_nomultiseg_3776sTS_Human_Liver_12w_Male_nomultiseg_bam	ADARB1	17.6757230179631
v1_nomultiseg_3777sTS_Human_Heart_10w_Male_nomultiseg_bam	ADARB1	43.5979349257215
v1_nomultiseg_3779sTS_Human_Liver_11w_Female_nomultiseg_bam	ADARB1	18.1374443468311
v1_nomultiseg_5510sTS_Human_Cerebellum_4dpb_Male_nomultiseg_bam	ADARB1	90.4161899965848
v1_nomultiseg_5511sTS_Human_Cerebellum_13ypb_Male_nomultiseg_bam	ADARB1	109.785044099724
v1_nomultiseg_5512sTS_Human_Liver_58ypb_Male_nomultiseg_bam	ADARB1	26.8835585903097
v1_nomultiseg_5513sTS_Human_Liver_7ypb_Male_nomultiseg_bam	ADARB1	24.4288459545038
v1_nomultiseg_5514sTS_Human_Brain_58ypb_Male_nomultiseg_bam	ADARB1	47.472536714045
v1_nomultiseg_5515sTS_Human_Brain_14ypb_Male_nomultiseg_bam	ADARB1	78.9621866064004
v1_nomultiseg_5516sTS_Human_Cerebellum_53ypb_Male_nomultiseg_bam	ADARB1	137.414789953234
v1_nomultiseg_5517sTS_Human_Brain_50ypb_Male_nomultiseg_bam	ADARB1	61.0180495991326
v1_nomultiseg_5518sTS_Human_Testis_55ypb_Male_nomultiseg_bam	ADARB1	18.2404360794367
v1_nomultiseg_5519sTS_Human_Cerebellum_15dpb_Female_nomultiseg_bam	ADARB1	43.0653533621642
v1_nomultiseg_5520sTS_Human_Cerebellum_29ypb_Male_nomultiseg_bam	ADARB1	116.464243599608
v1_nomultiseg_5521sTS_Human_Brain_271dpb_Male_nomultiseg_bam	ADARB1	73.7333073308899
v1_nomultiseg_5522sTS_Human_Cerebellum_39ypb_Male_nomultiseg_bam	ADARB1	115.457442149748
v1_nomultiseg_5523sTS_Human_Testis_270dpb_Male_nomultiseg_bam	ADARB1	63.2605555969714
v1_nomultiseg_5524sTS_Human_Brain_58ypb_Male_nomultiseg_bam	ADARB1	65.045718318863
v1_nomultiseg_5525sTS_Human_Cerebellum_58ypb_Male_nomultiseg_bam	ADARB1	94.666389147373
v1_nomultiseg_5526sTS_Human_Testis_16ypb_Male_nomultiseg_bam	ADARB1	27.2666028911599
v1_nomultiseg_5527sTS_Human_Cerebellum_19dpb_Female_nomultiseg_bam	ADARB1	86.4162961768343
v1_nomultiseg_5528sTS_Human_Liver_221dpb_Male_nomultiseg_bam	ADARB1	16.5704461832816
v1_nomultiseg_5531sTS_Human_Brain_29ypb_Male_nomultiseg_bam	ADARB1	71.5962818492752
v1_nomultiseg_5532sTS_Human_Brain_16ypb_Male_nomultiseg_bam	ADARB1	77.4138622830967
v1_nomultiseg_5533sTS_Human_Brain_39ypb_Male_nomultiseg_bam	ADARB1	63.7328872855388
v1_nomultiseg_5534sTS_Human_Cerebellum_16ypb_Male_nomultiseg_bam	ADARB1	108.850086264308
v1_nomultiseg_5535sTS_Human_Testis_29ypb_Male_nomultiseg_bam	ADARB1	31.7100312609513
v1_nomultiseg_5536sTS_Human_Liver_29ypb_Male_nomultiseg_bam	ADARB1	21.670234010868
v1_nomultiseg_5537sTS_Human_Brain_8ypb_Male_nomultiseg_bam	ADARB1	27.8913377219254
v1_nomultiseg_5539sTS_Human_Brain_221dpb_Male_nomultiseg_bam	ADARB1	53.4625072341166
v1_nomultiseg_5540sTS_Human_Cerebellum_29ypb_Male_nomultiseg_bam	ADARB1	99.5940676792418
v1_nomultiseg_5542sTS_Human_Brain_19dpb_Female_nomultiseg_bam	ADARB1	45.8076560154531
v1_nomultiseg_5543sTS_Human_Brain_2ypb_Female_nomultiseg_bam	ADARB1	47.1674446644898
v1_nomultiseg_5544sTS_Human_Liver_15dpb_Female_nomultiseg_bam	ADARB1	60.5621692954028
v1_nomultiseg_5545sTS_Human_Cerebellum_14ypb_Male_nomultiseg_bam	ADARB1	102.663243524195
v1_nomultiseg_5546sTS_Human_Testis_17ypb_Male_nomultiseg_bam	ADARB1	25.0338915805739
v1_nomultiseg_5547sTS_Human_Cerebellum_39ypb_Male_nomultiseg_bam	ADARB1	100.744123497814
v1_nomultiseg_5548sTS_Human_Liver_15dpb_Male_nomultiseg_bam	ADARB1	36.5952392726078
v1_nomultiseg_5549sTS_Human_Cerebellum_50ypb_Male_nomultiseg_bam	ADARB1	94.2348290684069
v1_nomultiseg_5550sTS_Human_Testis_39ypb_Male_nomultiseg_bam	ADARB1	26.0469256064811
v1_nomultiseg_5551sTS_Human_Liver_39ypb_Male_nomultiseg_bam	ADARB1	23.8155030281834
v1_nomultiseg_5552sTS_Human_Liver_271dpb_Male_nomultiseg_bam	ADARB1	15.269242901082
v1_nomultiseg_5553sTS_Human_Brain_17ypb_Male_nomultiseg_bam	ADARB1	25.4360104546942
v1_nomultiseg_5555sTS_Human_Cerebellum_221dpb_Male_nomultiseg_bam	ADARB1	96.3273430321103
v1_nomultiseg_5556sTS_Human_Liver_2ypb_Female_nomultiseg_bam	ADARB1	24.110672043225
v1_nomultiseg_5557sTS_Human_Brain_53ypb_Male_nomultiseg_bam	ADARB1	83.8846160717252
v1_nomultiseg_5559sTS_Human_Cerebellum_2ypb_Female_nomultiseg_bam	ADARB1	91.8164895025007
v1_nomultiseg_5560sTS_Human_Testis_221dpb_Male_nomultiseg_bam	ADARB1	36.6730412260856
v1_nomultiseg_5561sTS_Human_Testis_14ypb_Male_nomultiseg_bam	ADARB1	24.1798906304323
v1_nomultiseg_5562sTS_Human_Cerebellum_8ypb_Male_nomultiseg_bam	ADARB1	101.965540745137
v1_nomultiseg_5563sTS_Human_Liver_39ypb_Male_nomultiseg_bam	ADARB1	20.8972741159392
v1_nomultiseg_5564sTS_Human_Testis_14ypb_Male_nomultiseg_bam	ADARB1	33.2272744901444
